
e3b1, (Num 26:30)
e3b2, (Num 21:11)
e3b3, (Num 21:23)
e3b4, (Num 20:22)
e3b5, (Exod 6:23)
e3b6, (Josh 15:59)
e3b6, Maroth (Mic 1:12) Maarath (Josh 15:59)
e3b7, (Num 26:42)
e3b8, (Num 26:35)
e3b9, (Num 21:21)
e3ba, (Num 26:33)
e3bb, (Num 21:14)
e3bc, (Num 26:33)
e3bd, (Deut 2:13)
e3be, (Num 23:14)
e3c0, (Num 21:19)
e3c2, (Num 31:8)
e3c3, (Num 31:8)
e3c4, (Num 31:8)
e3c5, (Num 32:34)
e3c6, (Num 32:3)
e3c7, (Num 32:35)
e3c8, (Num 32:38)
e3c9, (Num 32:3)
e3ca, (Num 32:3)
e3cb, (Num 13:23)
e3cc, (Num 32:41)
e3cd, (Num 32:35)
e3ce, (Num 32:42)
e3cf, (Num 32:3)
e3d0, (Num 32:42)
e3d1, (Num 25:15)
e3d2, (Josh 13:19)
e3d5, (Num 21:14)
e3d6, (Num 33:34)
e3d7, (Num 34:4)
e3d8, (Num 33:46)
e3d9, (Num 33:13)
e3da, (Num 34:5)
e3db, (Num 33:31)
e3dc, (Num 33:49)
e3dd, (Num 33:12)
e3de, (Num 33:24)
e3df, (Num 33:29)
e3e0, (Num 24:27)
e3e1, (Num 34:27)
e3e2, (Num 34:26)
e3e3, (Num 34:22)
e3e4, (Num 34:21)
e3e5, (Num 34:23)
e3e6, (Num 34:11)
e3e7, (Num 33:40)
e3e8, (Num 33:45)
e3e9, (Num 33:35)
e3ea, (Num 34:4)
e3eb, (Num 34:9)
e3ec, (Num 33:32)
e3ee, (Num 26:65)
e3ef, (Num 34:22)
e3f0, (Num 33:33)
e3f1, (Num 33:22)
e3f2, (Josh 19:35)
e3f3, (Num 34:21)
e3f4, (Josh 15:42)
e3f5, (Num 33:26)
e3f6, (Num 33:28)
e3f7, (Num 33:30)
e3f8, (Num 33:23)
e3f9, (Num 33:47)
e3fb, (Num 34:26)
e3fc, (Num 34:25)
e3fd, (Num 34:28)
e3fe, (Num 33:42)
e3ff, (Num 34:11)
e400, (Num 33:19)
e401, (Num 33:21)
e402, (Num 33:18)
e403, (Num 25:14)
e404, (Gen 49:10)
e405, (Num 34:27)
e406, (Num 34:10)
e407, (Num 34:24)
e408, (Num 25:1)
e409, (Num 33:26)
e40a, (Num 33:28)
e40b, (Num 13:14)
e40c, (Num 33:41)
e40d, (Num 34:8)
e40e, (Num 25:14)
e40f, (Num 34:9)
e410, (Num 25:15)
e411, (Num 34:20)
e412, (Num 32:42)
e413, 
e414, (Josh 10:28)
e415, (Deut 11:29)
e416, (Deut 11:29)
e417, (Josh 10:3)
e418, (Josh 18:27)
e419, 
e41a, (Esth 2:8)
e41b, (2 Kgs 24:6)
e41c, (Jer 21:2)
e41d, (Esth 2:14)
e41e, (Ruth 1:2)
e41f, (Ruth 1:5)
e420, (Ruth 1:5)
e421, (Ruth 1:2)
e422, (Ruth 1:4)
e423, (Deut 3:29)
e424, (Joel 1:1)
e425, (2 Chr 9:12)
e426, (Hag 1:1)
e427, (Josh 10:1)
e428, (Josh 10:12)
e42a, (Josh 10:10)
e42b, (Deut 10:6)
e42c, (Josh 10:10)
e42d, (Josh 10:3)
e42e, (Josh 10:3)
e42f, (Josh 10:33)
e430, (Josh 5:3)
e431, (Josh 9:3)
e432, (Josh 5:9)
e433, (Josh 10:3)
e434, (Josh 10:33)
e435, (Josh 10:3)
e436, (Josh 10:3)
e436, Ramoth_Gilead (1 Kgs 4:13) Jarmuth (Josh 10:3) Remeth (Josh 19:21)
e437, (Josh 18:26)
e438, (Josh 9:44)
e438, Kiriath_Jearim (Josh 9:17) Baalath (Josh 9:44)
e439, (Josh 10:3)
e43a, (Mic 1:11)
e43b, (Josh 12:20)
e43c, (Josh 12:18)
e43d, (Josh 12:22)
e43e, (Josh 10:38)
e43e, Kiriath_Sannah (Josh 15:49) Debir_city (Josh 10:38) Kiriath_Sepher (Josh 15:15)
e43f, (Josh11:2)
e440, (Josh 12:13)
e441, (Josh 12:19)
e442, (Josh 12:22)
e444, (Josh 11:1)
e445, (Deut 3:10)
e446, (Josh 11:1)
e447, (Josh 12:21)
e448, (Josh 12:17)
e449, (Josh 12:24)
e44a, (Jer 46:25)
e44b, (Josh 11:17)
e44c, (Josh 12:23)
e44e, (Josh 11:17)
e44f, (Neh 10:5)
e450, (2 Kgs 12:21)
e451, (Josh 11:22)
e452, (Judg 1:18)
e453, (1 Kgs 15:18)
e454, (Amos 1:5)
e455, (Josh 13:3)
e456, (Amos 1:4)
e457, (1 Kgs 11:26)
e458, (Judg 6:31)
e459, (Jer 48:24)
e45a, (Isa 22:6)
e45b, (2 Sam 9:4)
e45c, (1 Kgs 18:19)
e45d, (2 Sam 14:2)
e45e, (1 Sam 21:10)
e45f, (1 Sam 21:1)
e460, (1 Sam 21:7)
e461, (1 Sam 21:10)
e462, (1 Sam 21:9)
e463, (1 Sam 21:1)
e464, (Josh 17:2)
e465, (Josh 16:5)
e466, (Deut 4:43)
e467, (Josh 17:11)
e468, (Duet 4:43)
e469, (Josh 17:11)
e46a, (Josh 16:7)
e46b, (Josh 16:3)
e46c, (Josh 17:16)
e46d, (Josh 16:8)
e46e, (Josh 19:28)
e46f, (Josh 13:31)
e470, (Josh 17:7)
e471, (Josh 16:6)
e472, (Josh 16:7)
e474, (Josh 19:37)
e475, (Num 34:23)
e476, (Num 26:35)
e477, (1 Chr 4:5)
e478, (Exo 6:18)
e479, (Num 32:36)
e47a, (Num 36:11)
e47b, (Judg 3:8)
e47c, 
e47d, 
e47e, (Zech 6:11)
e47f, (Esth 3:1)
e480, (Num 16:1)
e481, (Deut 1:1)
e482, 
e483, (Josh 13:13)
e484, (1 Sam 14:50)
